,index,Male,Black_Hair
42661,049001.jpg,0,0
42662,041416.jpg,0,1
42663,176068.jpg,1,0
42664,188610.jpg,0,1
42665,086820.jpg,0,0
42666,188783.jpg,0,0
42667,136481.jpg,0,0
42668,085075.jpg,0,0
42669,129265.jpg,0,0
42670,013228.jpg,1,0
42671,015219.jpg,1,0
42672,123145.jpg,0,0
42673,077383.jpg,0,0
42674,036328.jpg,0,0
42675,172040.jpg,0,0
42676,141513.jpg,0,0
42677,004153.jpg,0,0
42678,151259.jpg,0,0
42679,004621.jpg,0,0
42680,120514.jpg,1,1
42681,111678.jpg,0,1
42682,082813.jpg,0,0
42683,098322.jpg,0,0
42684,027519.jpg,1,0
42685,173452.jpg,0,0
42686,174480.jpg,1,0
42687,011206.jpg,1,0
42688,023230.jpg,0,0
42689,105153.jpg,0,0
42690,030182.jpg,0,0
42691,198871.jpg,0,0
42692,027182.jpg,0,0
42693,147085.jpg,0,0
42694,187207.jpg,0,1
42695,193169.jpg,0,0
42696,018940.jpg,0,0
42697,067994.jpg,0,0
42698,095014.jpg,0,0
42699,081063.jpg,0,0
42700,051100.jpg,0,0
42701,032989.jpg,0,0
42702,122314.jpg,1,0
42703,048160.jpg,0,1
42704,107693.jpg,0,1
42705,155238.jpg,0,1
42706,074290.jpg,1,0
42707,176604.jpg,0,0
42708,104297.jpg,0,0
42709,185729.jpg,1,0
42710,123250.jpg,0,0
42711,001077.jpg,0,1
42712,042674.jpg,0,1
42713,091310.jpg,0,0
42714,102191.jpg,1,0
42715,142654.jpg,0,0
42716,018386.jpg,0,1
42717,001133.jpg,0,0
42718,049142.jpg,0,0
42719,143049.jpg,0,0
42720,090005.jpg,1,0
42721,120629.jpg,0,0
42722,147238.jpg,0,0
42723,016644.jpg,1,1
42724,052588.jpg,0,0
42725,130673.jpg,0,0
42726,044939.jpg,0,0
42727,042390.jpg,0,0
42728,134011.jpg,0,0
42729,055294.jpg,1,0
42730,112724.jpg,0,0
42731,136951.jpg,1,1
42732,071638.jpg,0,0
42733,030637.jpg,1,0
42734,114910.jpg,0,0
42735,125872.jpg,0,0
42736,082465.jpg,1,1
42737,017237.jpg,0,0
42738,020618.jpg,0,0
42739,105205.jpg,0,0
42740,155356.jpg,0,0
42741,202239.jpg,0,0
42742,026479.jpg,0,0
42743,153796.jpg,1,0
42744,039552.jpg,0,0
42745,191009.jpg,1,0
42746,101788.jpg,0,0
42747,154695.jpg,0,0
42748,196477.jpg,0,0
42749,184682.jpg,0,0
42750,150024.jpg,0,0
42751,111652.jpg,0,0
42752,104307.jpg,0,0
42753,054200.jpg,0,0
42754,126456.jpg,1,0
42755,189687.jpg,0,0
42756,125763.jpg,0,0
42757,198278.jpg,0,0
42758,073617.jpg,0,0
42759,097061.jpg,0,0
42760,123195.jpg,0,1
42761,071009.jpg,0,0
42762,160701.jpg,0,0
42763,139871.jpg,0,0
42764,026627.jpg,0,0
42765,030627.jpg,0,0
42766,057829.jpg,0,1
42767,083188.jpg,0,1
42768,012208.jpg,1,0
42769,195309.jpg,0,0
42770,114631.jpg,0,0
42771,120137.jpg,0,0
42772,002779.jpg,0,0
42773,037789.jpg,0,1
42774,100299.jpg,1,0
42775,031901.jpg,0,0
42776,142607.jpg,0,1
42777,176309.jpg,0,0
42778,017371.jpg,0,0
42779,199216.jpg,1,0
42780,160045.jpg,0,0
42781,165542.jpg,0,0
42782,132444.jpg,0,0
42783,163825.jpg,0,0
42784,087863.jpg,0,1
42785,017898.jpg,1,0
42786,034350.jpg,0,0
42787,012136.jpg,0,0
42788,144531.jpg,0,0
42789,075033.jpg,0,0
42790,201918.jpg,0,0
42791,093494.jpg,0,0
42792,124570.jpg,0,0
42793,123163.jpg,0,0
42794,018306.jpg,1,0
42795,118020.jpg,0,0
42796,165593.jpg,0,0
42797,038624.jpg,0,0
42798,008414.jpg,0,0
42799,039518.jpg,0,0
42800,150319.jpg,0,0
42801,089840.jpg,0,0
42802,130687.jpg,1,1
42803,148617.jpg,0,0
42804,022909.jpg,0,0
42805,077845.jpg,0,0
42806,120655.jpg,0,0
42807,126252.jpg,0,0
42808,070404.jpg,0,0
42809,017018.jpg,0,0
42810,030403.jpg,0,0
42811,094501.jpg,0,0
42812,085158.jpg,1,0
42813,175937.jpg,0,0
42814,191276.jpg,0,0
42815,051463.jpg,1,0
42816,045388.jpg,0,1
42817,057775.jpg,0,0
42818,000932.jpg,0,0
42819,133205.jpg,0,1
42820,077079.jpg,0,0
42821,090480.jpg,0,1
42822,109439.jpg,1,1
42823,162078.jpg,0,0
42824,092623.jpg,0,0
42825,062001.jpg,0,0
42826,123131.jpg,0,0
42827,145351.jpg,1,0
42828,146403.jpg,0,0
42829,071519.jpg,0,1
42830,153215.jpg,0,1
42831,155806.jpg,0,0
42832,015590.jpg,0,0
42833,099604.jpg,0,0
42834,117525.jpg,0,0
42835,158579.jpg,0,0
42836,119917.jpg,0,0
42837,176769.jpg,0,0
42838,011850.jpg,0,0
42839,007175.jpg,1,0
42840,128708.jpg,1,0
42841,090310.jpg,0,1
42842,035284.jpg,0,0
42843,035222.jpg,0,0
42844,082237.jpg,0,0
42845,088217.jpg,0,0
42846,157998.jpg,0,0
42847,186486.jpg,0,0
42848,199904.jpg,0,0
42849,024934.jpg,0,1
42850,007315.jpg,0,0
42851,112335.jpg,0,0
42852,124571.jpg,0,0
42853,037548.jpg,1,0
42854,183750.jpg,0,1
42855,157313.jpg,0,1
42856,169901.jpg,0,0
42857,202051.jpg,0,0
42858,163886.jpg,0,0
42859,176382.jpg,0,0
42860,017405.jpg,0,0
42861,133137.jpg,1,0
42862,088291.jpg,0,1
42863,064008.jpg,0,0
42864,073507.jpg,0,1
42865,147811.jpg,0,0
42866,129761.jpg,0,0
42867,066550.jpg,0,0
42868,083062.jpg,0,0
42869,109143.jpg,0,0
42870,053727.jpg,0,0
42871,023662.jpg,0,0
42872,183660.jpg,0,1
42873,156527.jpg,0,1
42874,109979.jpg,0,0
42875,036039.jpg,0,0
42876,106200.jpg,0,0
42877,019997.jpg,0,0
42878,001785.jpg,0,0
42879,078753.jpg,0,0
42880,112748.jpg,0,0
42881,108072.jpg,0,0
42882,143704.jpg,0,0
42883,129247.jpg,0,0
42884,171251.jpg,0,0
42885,151777.jpg,0,1
42886,167503.jpg,0,0
42887,001863.jpg,0,0
42888,010924.jpg,1,1
42889,108937.jpg,0,0
42890,124493.jpg,0,0
42891,014690.jpg,0,0
42892,170014.jpg,0,0
42893,097222.jpg,0,0
42894,009723.jpg,0,0
42895,152916.jpg,0,0
42896,042645.jpg,0,0
42897,118663.jpg,0,0
42898,169184.jpg,1,1
42899,062944.jpg,1,1
42900,025684.jpg,0,0
42901,044312.jpg,0,0
42902,143922.jpg,0,0
42903,132821.jpg,0,0
42904,048810.jpg,0,0
42905,061503.jpg,0,0
42906,044466.jpg,0,0
42907,128844.jpg,0,0
42908,010136.jpg,1,0
42909,019810.jpg,1,0
42910,054074.jpg,0,0
42911,142565.jpg,1,0
42912,131792.jpg,0,0
42913,023085.jpg,1,0
42914,107004.jpg,0,0
42915,168232.jpg,1,1
42916,030631.jpg,0,0
42917,115728.jpg,1,1
42918,003494.jpg,0,0
42919,077409.jpg,0,0
42920,067709.jpg,0,0
42921,189497.jpg,0,0
42922,011702.jpg,0,0
42923,200855.jpg,1,0
42924,063526.jpg,0,0
42925,022011.jpg,0,1
42926,140903.jpg,1,0
42927,017937.jpg,0,0
42928,174829.jpg,0,0
42929,052910.jpg,0,0
42930,002757.jpg,0,0
42931,005744.jpg,0,0
42932,135784.jpg,0,0
42933,068254.jpg,0,0
42934,006056.jpg,0,0
42935,113069.jpg,0,0
42936,196340.jpg,1,0
42937,130629.jpg,0,0
42938,107195.jpg,0,0
42939,159386.jpg,0,0
42940,018396.jpg,0,0
42941,046970.jpg,1,1
42942,023402.jpg,0,0
42943,071698.jpg,0,0
42944,131729.jpg,0,0
42945,115380.jpg,0,0
42946,199369.jpg,0,0
42947,051652.jpg,0,0
42948,100635.jpg,0,0
42949,094421.jpg,0,0
42950,108973.jpg,0,0
42951,121537.jpg,0,0
42952,063856.jpg,0,0
42953,055385.jpg,0,0
42954,151373.jpg,0,0
42955,152793.jpg,0,0
42956,181451.jpg,0,0
42957,197640.jpg,0,1
42958,134631.jpg,0,0
42959,012673.jpg,0,0
42960,099530.jpg,0,1
42961,068841.jpg,0,0
42962,055513.jpg,1,1
42963,026788.jpg,0,0
42964,026939.jpg,0,0
42965,164436.jpg,0,0
42966,133522.jpg,1,0
42967,133583.jpg,0,1
42968,199164.jpg,1,1
42969,144873.jpg,0,0
42970,141707.jpg,0,0
42971,142448.jpg,0,0
42972,199821.jpg,0,0
42973,140795.jpg,0,0
42974,165148.jpg,0,0
42975,149221.jpg,0,0
42976,149978.jpg,0,1
42977,106826.jpg,0,0
42978,182753.jpg,1,1
42979,042102.jpg,0,0
42980,187228.jpg,0,0
42981,073329.jpg,0,0
42982,191137.jpg,0,0
42983,086227.jpg,1,0
42984,033638.jpg,0,0
42985,054205.jpg,1,0
42986,159345.jpg,0,0
42987,186043.jpg,0,0
42988,068961.jpg,1,1
42989,159008.jpg,1,0
42990,189409.jpg,0,0
42991,095164.jpg,1,0
42992,131908.jpg,0,0
42993,130513.jpg,0,0
42994,009925.jpg,0,0
42995,145888.jpg,1,0
42996,180124.jpg,0,0
42997,059451.jpg,0,0
42998,023454.jpg,0,0
42999,132879.jpg,0,1
43000,025391.jpg,0,0
43001,141887.jpg,0,0
43002,011715.jpg,0,0
43003,061373.jpg,0,0
43004,015730.jpg,0,0
43005,096970.jpg,0,0
43006,027307.jpg,0,0
43007,072436.jpg,0,0
43008,160505.jpg,0,0
43009,012715.jpg,0,0
43010,110713.jpg,1,0
43011,148794.jpg,0,0
43012,018915.jpg,0,0
43013,118691.jpg,0,0
43014,036210.jpg,0,0
43015,036879.jpg,0,0
43016,076215.jpg,0,1
43017,067996.jpg,1,0
43018,191764.jpg,0,0
43019,005986.jpg,0,0
43020,122089.jpg,1,0
43021,110236.jpg,0,1
43022,194202.jpg,0,0
43023,077003.jpg,0,0
43024,058752.jpg,0,0
43025,175149.jpg,0,1
43026,087302.jpg,0,0
43027,062287.jpg,0,0
43028,119433.jpg,0,0
43029,024633.jpg,0,1
43030,135571.jpg,0,0
43031,076795.jpg,0,1
43032,007026.jpg,0,0
43033,193345.jpg,0,0
43034,137267.jpg,0,1
43035,083941.jpg,0,0
43036,064966.jpg,1,1
43037,157391.jpg,0,0
43038,161584.jpg,0,1
43039,106066.jpg,0,0
43040,004354.jpg,0,0
43041,178782.jpg,0,0
43042,010551.jpg,0,0
43043,148821.jpg,1,1
43044,057160.jpg,0,0
43045,045563.jpg,1,1
43046,180412.jpg,0,0
43047,196177.jpg,0,0
43048,096063.jpg,0,0
43049,010854.jpg,0,0
43050,089224.jpg,0,0
43051,074503.jpg,0,0
43052,134266.jpg,1,0
43053,029976.jpg,0,0
43054,005866.jpg,0,0
43055,013551.jpg,0,0
43056,095586.jpg,0,0
43057,068701.jpg,0,0
43058,038713.jpg,0,0
43059,165926.jpg,0,0
43060,107282.jpg,0,0
43061,001403.jpg,0,0
43062,061674.jpg,1,1
43063,019567.jpg,0,0
43064,156559.jpg,0,0
43065,167549.jpg,0,0
43066,199120.jpg,1,0
43067,100883.jpg,0,0
43068,068958.jpg,0,0
43069,002686.jpg,0,1
43070,042597.jpg,0,0
43071,027331.jpg,0,0
43072,163175.jpg,1,0
43073,001430.jpg,0,0
43074,017331.jpg,0,0
43075,106054.jpg,0,0
43076,201596.jpg,0,0
43077,002348.jpg,0,0
43078,103539.jpg,1,0
43079,162806.jpg,0,0
43080,071875.jpg,0,1
43081,021500.jpg,0,0
43082,118841.jpg,0,0
43083,028933.jpg,0,0
43084,047192.jpg,0,0
43085,081553.jpg,0,0
43086,079075.jpg,0,0
43087,107733.jpg,0,0
43088,140855.jpg,0,0
43089,191440.jpg,0,0
43090,102079.jpg,0,0
43091,105635.jpg,1,1
43092,184590.jpg,0,0
43093,052296.jpg,0,0
43094,028250.jpg,0,0
43095,039948.jpg,0,0
43096,177473.jpg,0,0
43097,008605.jpg,0,0
43098,052459.jpg,0,0
43099,169994.jpg,0,0
43100,086361.jpg,0,1
43101,010386.jpg,1,0
43102,032953.jpg,0,1
43103,025019.jpg,0,0
43104,037297.jpg,1,1
43105,063031.jpg,0,1
43106,131305.jpg,0,0
43107,195505.jpg,0,1
43108,150253.jpg,0,0
43109,122472.jpg,0,0
43110,025857.jpg,0,1
43111,111715.jpg,0,0
43112,039241.jpg,0,0
43113,133442.jpg,0,0
43114,069826.jpg,0,0
43115,143897.jpg,0,0
43116,061870.jpg,1,0
43117,000508.jpg,0,1
43118,077212.jpg,1,1
43119,097432.jpg,0,0
43120,102007.jpg,0,0
43121,105536.jpg,0,0
43122,026573.jpg,0,0
43123,098423.jpg,0,0
43124,108274.jpg,0,0
43125,046635.jpg,0,0
43126,075314.jpg,0,0
43127,050661.jpg,1,0
43128,047260.jpg,0,0
43129,169285.jpg,0,0
43130,136787.jpg,0,0
43131,166993.jpg,0,0
43132,101561.jpg,0,0
43133,153140.jpg,0,0
43134,050482.jpg,0,1
43135,183630.jpg,0,1
43136,038861.jpg,0,1
43137,087992.jpg,0,0
43138,083744.jpg,0,0
43139,084983.jpg,0,1
43140,157471.jpg,0,1
43141,037173.jpg,0,0
43142,016715.jpg,0,0
43143,169390.jpg,0,0
43144,133552.jpg,0,0
43145,046294.jpg,0,1
43146,198852.jpg,0,1
43147,157803.jpg,0,0
43148,162602.jpg,0,1
43149,187647.jpg,1,1
43150,127105.jpg,0,0
43151,010129.jpg,0,1
43152,103548.jpg,0,0
43153,148053.jpg,0,0
43154,157550.jpg,0,0
43155,092793.jpg,0,0
43156,053443.jpg,0,0
43157,134515.jpg,0,0
43158,015435.jpg,1,0
43159,168935.jpg,1,1
43160,099168.jpg,0,0
43161,042512.jpg,0,1
43162,066129.jpg,0,0
43163,142955.jpg,0,1
43164,182677.jpg,0,0
43165,063280.jpg,0,0
43166,162898.jpg,0,0
43167,005449.jpg,1,0
43168,200195.jpg,0,1
43169,086292.jpg,0,0
43170,002276.jpg,1,0
43171,071768.jpg,0,0
43172,176331.jpg,0,0
43173,055895.jpg,0,0
43174,196234.jpg,0,0
43175,112479.jpg,0,0
43176,079889.jpg,1,1
43177,030957.jpg,0,0
43178,111118.jpg,0,0
43179,032709.jpg,0,0
43180,192383.jpg,0,1
43181,165971.jpg,0,0
43182,125394.jpg,0,0
43183,175414.jpg,0,0
43184,145007.jpg,0,1
43185,162489.jpg,0,0
43186,093648.jpg,0,0
43187,034843.jpg,0,0
43188,172680.jpg,1,0
43189,101914.jpg,0,0
43190,168252.jpg,0,0
43191,124009.jpg,0,0
43192,040059.jpg,0,0
43193,199406.jpg,0,0
43194,078000.jpg,0,0
43195,134060.jpg,1,0
43196,179843.jpg,0,0
43197,108660.jpg,1,0
43198,128254.jpg,0,1
43199,070141.jpg,0,0
43200,020933.jpg,0,0
43201,064198.jpg,1,0
43202,013036.jpg,0,0
43203,040758.jpg,0,0
43204,006620.jpg,0,1
43205,021395.jpg,0,0
43206,003640.jpg,0,1
43207,147834.jpg,0,1
43208,113591.jpg,0,0
43209,003000.jpg,0,0
43210,193941.jpg,0,0
43211,052696.jpg,0,0
43212,071228.jpg,0,0
43213,041522.jpg,0,0
43214,173012.jpg,0,0
43215,010939.jpg,0,0
43216,083243.jpg,0,0
43217,111572.jpg,0,0
43218,072811.jpg,0,0
43219,023510.jpg,0,0
43220,080900.jpg,0,0
43221,081784.jpg,0,0
43222,012751.jpg,0,0
43223,196531.jpg,0,0
43224,079453.jpg,0,0
43225,079883.jpg,0,0
43226,035549.jpg,0,0
43227,173193.jpg,0,0
43228,028913.jpg,0,0
43229,121966.jpg,0,1
43230,166067.jpg,0,0
43231,165612.jpg,0,0
43232,009185.jpg,0,0
43233,166679.jpg,0,0
43234,017681.jpg,0,0
43235,143033.jpg,1,0
43236,047992.jpg,0,0
43237,080087.jpg,0,1
43238,114622.jpg,1,0
43239,007163.jpg,0,1
43240,137394.jpg,0,0
43241,031330.jpg,1,0
43242,163722.jpg,0,0
43243,112536.jpg,0,0
43244,191641.jpg,0,1
43245,029704.jpg,0,1
43246,100724.jpg,1,0
43247,059729.jpg,0,0
43248,069654.jpg,0,0
43249,169588.jpg,0,0
43250,066892.jpg,0,0
43251,179496.jpg,1,1
43252,198394.jpg,1,0
43253,066887.jpg,0,0
43254,032384.jpg,0,0
43255,198740.jpg,0,0
43256,042318.jpg,0,0
43257,000030.jpg,1,0
43258,115280.jpg,0,0
43259,080061.jpg,0,0
43260,033425.jpg,0,0
43261,058348.jpg,0,0
43262,101516.jpg,0,0
43263,128090.jpg,0,0
43264,076055.jpg,1,0
43265,142269.jpg,0,0
43266,108304.jpg,0,0
43267,023641.jpg,0,0
43268,125193.jpg,1,1
43269,156310.jpg,0,0
43270,174101.jpg,0,0
43271,052387.jpg,0,0
43272,199635.jpg,1,1
43273,111724.jpg,0,0
43274,120643.jpg,0,0
43275,173571.jpg,1,1
43276,045080.jpg,0,0
43277,120909.jpg,1,0
43278,067340.jpg,0,1
43279,020243.jpg,0,0
43280,087278.jpg,1,0
43281,190424.jpg,1,0
43282,010456.jpg,1,1
43283,163406.jpg,1,0
43284,126460.jpg,0,0
43285,050091.jpg,0,0
43286,141374.jpg,1,0
43287,020029.jpg,0,0
43288,151280.jpg,1,0
43289,027445.jpg,1,0
43290,011219.jpg,0,0
43291,029532.jpg,0,0
43292,173780.jpg,1,0
43293,101767.jpg,0,0
43294,097552.jpg,0,0
43295,163910.jpg,0,0
43296,122556.jpg,1,0
43297,141185.jpg,1,0
43298,080841.jpg,0,0
43299,136219.jpg,0,1
43300,189980.jpg,0,0
43301,185239.jpg,0,0
43302,005706.jpg,0,0
43303,106411.jpg,0,0
43304,037091.jpg,1,0
43305,077226.jpg,1,1
43306,057175.jpg,0,0
43307,047588.jpg,0,0
43308,121202.jpg,0,0
43309,106854.jpg,0,0
43310,183799.jpg,0,1
43311,075108.jpg,1,0
43312,069082.jpg,0,1
43313,010439.jpg,0,0
43314,051140.jpg,0,0
43315,119103.jpg,0,0
43316,075050.jpg,1,0
43317,198265.jpg,0,0
43318,174887.jpg,0,0
43319,007089.jpg,0,0
43320,077350.jpg,1,0
43321,001869.jpg,0,0
43322,103070.jpg,0,0
43323,060471.jpg,0,1
43324,037652.jpg,0,0
43325,019277.jpg,0,0
43326,079116.jpg,0,0
43327,106893.jpg,0,0
43328,042145.jpg,0,0
43329,081233.jpg,0,0
43330,130179.jpg,1,0
43331,110227.jpg,0,0
43332,119476.jpg,0,1
43333,078075.jpg,0,0
43334,069271.jpg,0,0
43335,136031.jpg,0,1
43336,189342.jpg,1,1
43337,082044.jpg,0,0
43338,052304.jpg,1,0
43339,074981.jpg,0,0
43340,056858.jpg,0,0
43341,163054.jpg,0,0
43342,046985.jpg,0,1
43343,147379.jpg,1,0
43344,103179.jpg,0,0
43345,018174.jpg,0,0
43346,101290.jpg,0,0
43347,168726.jpg,0,0
43348,026030.jpg,0,0
43349,113739.jpg,0,0
43350,065926.jpg,0,0
43351,117709.jpg,0,0
43352,071645.jpg,1,0
43353,100395.jpg,0,0
43354,008125.jpg,0,0
43355,202471.jpg,0,0
43356,150374.jpg,1,0
43357,112403.jpg,1,0
43358,127070.jpg,0,1
43359,019033.jpg,0,0
43360,111013.jpg,1,0
43361,134000.jpg,0,0
43362,085116.jpg,0,1
43363,002153.jpg,0,0
43364,064227.jpg,0,0
43365,003851.jpg,0,0
43366,139877.jpg,0,1
43367,114060.jpg,0,0
43368,139824.jpg,0,0
43369,137497.jpg,0,0
43370,178764.jpg,1,0
43371,186051.jpg,0,1
43372,158788.jpg,0,0
43373,144134.jpg,1,0
43374,148268.jpg,0,0
43375,180763.jpg,0,0
43376,138261.jpg,1,0
43377,071949.jpg,0,0
43378,129946.jpg,0,0
43379,027377.jpg,0,0
43380,175495.jpg,0,0
43381,043288.jpg,0,1
43382,052502.jpg,1,1
43383,169745.jpg,0,0
43384,051726.jpg,0,0
43385,120666.jpg,0,0
43386,069419.jpg,1,1
43387,068944.jpg,1,0
43388,096050.jpg,0,0
43389,024977.jpg,0,0
43390,045656.jpg,0,0
43391,073198.jpg,0,0
43392,084420.jpg,0,0
43393,010918.jpg,1,1
43394,133334.jpg,0,1
43395,199583.jpg,0,1
43396,123165.jpg,0,0
43397,014681.jpg,0,1
43398,122541.jpg,0,0
43399,174453.jpg,0,0
43400,192082.jpg,0,0
43401,181576.jpg,0,0
43402,151243.jpg,0,0
43403,142331.jpg,0,0
43404,150451.jpg,0,0
43405,164354.jpg,0,0
43406,019683.jpg,1,0
43407,046596.jpg,0,1
43408,143811.jpg,0,0
43409,152183.jpg,1,0
43410,194700.jpg,1,0
43411,106196.jpg,1,0
43412,156071.jpg,1,0
43413,172532.jpg,0,1
43414,157980.jpg,1,0
43415,045138.jpg,0,0
43416,087149.jpg,1,1
43417,145194.jpg,0,0
43418,137923.jpg,0,0
43419,106807.jpg,0,0
43420,067427.jpg,1,0
43421,056402.jpg,0,0
43422,121744.jpg,0,0
43423,112677.jpg,0,0
43424,025077.jpg,1,0
43425,008204.jpg,0,0
43426,113926.jpg,0,0
43427,012565.jpg,0,0
43428,044867.jpg,0,1
43429,158778.jpg,0,1
43430,091544.jpg,0,0
43431,004985.jpg,0,0
43432,089184.jpg,0,0
43433,072867.jpg,0,0
43434,109790.jpg,0,0
43435,030072.jpg,1,1
43436,120929.jpg,1,1
43437,080238.jpg,0,1
43438,030930.jpg,0,1
43439,202543.jpg,1,1
43440,042679.jpg,1,0
43441,186143.jpg,0,0
43442,060114.jpg,1,0
43443,091974.jpg,0,0
43444,170769.jpg,0,0
43445,190301.jpg,0,0
43446,014396.jpg,0,1
43447,008293.jpg,0,0
43448,167906.jpg,1,0
43449,197495.jpg,0,1
43450,060820.jpg,0,0
43451,070048.jpg,0,0
43452,107520.jpg,0,0
43453,143495.jpg,0,0
43454,040646.jpg,0,0
43455,147703.jpg,0,0
43456,150633.jpg,0,1
43457,177267.jpg,0,0
43458,167698.jpg,0,0
43459,168867.jpg,0,0
43460,066863.jpg,1,0
43461,022711.jpg,1,0
43462,102037.jpg,0,0
43463,004645.jpg,0,0
43464,142647.jpg,0,0
43465,163697.jpg,0,0
43466,110651.jpg,0,0
43467,068897.jpg,0,0
43468,109203.jpg,0,1
43469,055893.jpg,0,0
43470,115632.jpg,1,0
43471,106503.jpg,0,0
43472,160030.jpg,1,0
43473,011636.jpg,1,1
43474,198534.jpg,0,0
43475,179451.jpg,0,0
43476,144071.jpg,1,0
43477,084281.jpg,0,1
43478,148788.jpg,0,0
43479,186034.jpg,1,0
43480,140998.jpg,0,0
43481,165261.jpg,0,0
43482,177583.jpg,0,1
43483,029097.jpg,0,0
43484,158983.jpg,0,0
43485,075547.jpg,0,0
43486,181187.jpg,0,0
43487,016606.jpg,1,0
43488,041301.jpg,0,1
43489,038971.jpg,0,0
43490,166760.jpg,0,0
43491,052297.jpg,0,1
43492,013163.jpg,0,0
43493,176199.jpg,0,0
43494,079347.jpg,0,0
43495,000354.jpg,0,1
43496,117495.jpg,0,0
43497,192113.jpg,1,0
43498,035933.jpg,1,1
43499,133001.jpg,0,1
43500,016588.jpg,0,1
43501,052364.jpg,0,0
43502,016491.jpg,1,0
43503,002929.jpg,0,0
43504,165629.jpg,0,0
43505,051571.jpg,0,0
43506,150566.jpg,1,0
43507,194788.jpg,1,1
43508,161075.jpg,0,0
43509,015285.jpg,0,1
43510,072580.jpg,0,0
43511,194107.jpg,0,0
43512,057767.jpg,0,1
43513,017258.jpg,0,0
43514,051510.jpg,0,0
43515,115295.jpg,1,0
43516,143131.jpg,0,0
43517,179092.jpg,0,0
43518,124573.jpg,1,1
43519,201670.jpg,0,0
43520,168699.jpg,0,1
43521,002700.jpg,0,0
43522,085924.jpg,0,0
43523,183446.jpg,0,0
43524,180271.jpg,0,0
43525,003441.jpg,0,0
43526,028659.jpg,0,0
43527,085209.jpg,0,0
43528,198938.jpg,1,0
43529,144813.jpg,0,0
43530,097033.jpg,0,0
43531,184051.jpg,0,0
43532,194562.jpg,0,0
43533,154460.jpg,1,0
43534,184279.jpg,0,0
43535,053730.jpg,0,0
43536,084523.jpg,0,1
43537,013053.jpg,0,1
43538,019929.jpg,0,0
43539,006009.jpg,0,0
43540,124159.jpg,0,0
43541,085584.jpg,0,0
43542,067032.jpg,0,0
43543,179816.jpg,0,0
43544,005300.jpg,0,0
43545,048212.jpg,0,0
43546,019231.jpg,1,1
43547,023482.jpg,0,0
43548,191000.jpg,0,1
43549,018312.jpg,0,0
43550,013504.jpg,0,0
43551,052889.jpg,0,0
43552,026130.jpg,0,1
43553,086231.jpg,1,0
43554,038696.jpg,0,0
43555,126373.jpg,0,0
43556,190257.jpg,0,0
43557,070356.jpg,0,0
43558,016562.jpg,1,0
43559,038681.jpg,0,0
43560,066294.jpg,0,0
43561,095730.jpg,0,0
43562,184957.jpg,0,0
43563,161210.jpg,0,1
43564,087052.jpg,0,0
43565,031674.jpg,0,0
43566,146282.jpg,0,0
43567,145790.jpg,0,0
43568,036336.jpg,0,0
43569,044783.jpg,0,0
43570,000821.jpg,0,0
43571,053580.jpg,0,0
43572,140736.jpg,0,0
43573,026950.jpg,0,0
43574,000122.jpg,0,0
43575,057156.jpg,0,0
43576,180646.jpg,0,0
43577,190856.jpg,0,0
43578,122243.jpg,1,0
43579,084608.jpg,0,0
43580,075660.jpg,0,0
43581,065326.jpg,0,0
43582,121498.jpg,1,0
43583,201306.jpg,0,0
43584,111175.jpg,0,0
43585,100119.jpg,1,1
43586,011804.jpg,0,0
43587,168218.jpg,0,0
43588,163953.jpg,1,0
43589,184036.jpg,0,0
43590,138438.jpg,0,0
43591,093818.jpg,0,0
43592,071711.jpg,0,0
43593,042257.jpg,0,0
43594,185478.jpg,0,0
43595,183311.jpg,1,1
43596,158980.jpg,0,0
43597,056546.jpg,0,0
43598,126069.jpg,0,0
43599,159312.jpg,0,0
43600,199183.jpg,1,1
43601,051611.jpg,0,0
43602,053312.jpg,1,0
43603,200836.jpg,0,1
43604,196474.jpg,0,0
43605,087779.jpg,0,0
43606,059242.jpg,0,0
43607,090385.jpg,0,0
43608,058631.jpg,0,0
43609,176727.jpg,0,0
43610,034556.jpg,0,0
43611,123078.jpg,0,1
43612,198928.jpg,0,0
43613,117268.jpg,1,0
43614,201132.jpg,0,0
43615,061400.jpg,0,0
43616,150518.jpg,1,0
43617,131176.jpg,0,0
43618,054302.jpg,0,0
43619,117679.jpg,0,0
43620,178110.jpg,0,0
43621,000547.jpg,0,0
43622,192915.jpg,0,0
43623,108800.jpg,0,0
43624,124001.jpg,1,0
43625,081398.jpg,0,0
43626,015131.jpg,0,0
43627,112926.jpg,0,0
43628,162477.jpg,0,0
43629,059424.jpg,0,0
43630,051921.jpg,0,0
43631,013436.jpg,0,0
43632,062886.jpg,0,0
43633,040716.jpg,0,0
43634,115311.jpg,1,0
43635,091957.jpg,0,0
43636,022400.jpg,0,0
43637,096714.jpg,1,0
43638,092211.jpg,0,0
43639,190876.jpg,0,0
43640,183223.jpg,0,0
43641,121692.jpg,0,0
43642,127082.jpg,0,0
43643,140905.jpg,0,0
43644,146279.jpg,0,0
43645,132228.jpg,0,0
43646,154339.jpg,1,0
43647,077187.jpg,0,0
43648,160545.jpg,0,0
43649,126852.jpg,0,0
43650,128942.jpg,0,0
43651,093329.jpg,0,0
43652,039645.jpg,1,0
43653,121477.jpg,0,0
43654,011452.jpg,0,0
43655,189940.jpg,0,0
43656,160956.jpg,1,0
43657,156146.jpg,0,0
43658,102200.jpg,1,1
43659,185544.jpg,0,0
